age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
72.86692564207004,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11347.338357729202,-368.4654309718939,96.88379649043735,United-States
53.966506793974325,Private,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Male,3079.6575214510804,-88.04263372872117,92.24097633957837,United-States
51.019902506147716,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,8540.543084422892,-112.15956026235685,74.24562787054576,United-States
77.81259291461976,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,-2541.6632808108093,704.4820709745023,103.56004645707132,United-States
46.449363003497126,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,-1501.231032313016,-369.6483039346587,59.03447094533276,United-States
21.855173683380816,Private,9th,5,Never-married,Other-service,Own-child,White,Male,11866.562258660015,372.95654941219203,36.13568265596318,United-States
86.79674443362785,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-9455.395700617915,642.5551847442981,58.67869764123138,United-States
52.189432780264205,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2237.9252237411206,405.0332331178996,84.60153127484053,United-States
24.849404314870693,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Black,Male,9176.446420133669,245.1452136773041,95.19317659752613,United-States
54.47207864837461,Local-gov,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,-806.8042861101786,-4.928734201879628,61.85631712370951,United-States
60.090789932604956,State-gov,HS-grad,9,Separated,Other-service,Own-child,White,Female,-1361.9541930647474,835.1812646241567,27.865691708449752,United-States
53.601527183345766,Private,Some-college,10,Never-married,Sales,Unmarried,White,Male,-1210.889705347954,-39.61793103773167,76.39679089741554,United-States
57.13408050885464,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,1639.6270455941724,458.9455834912056,81.03004679745519,United-States
64.24137727593393,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,8860.733998634229,-3.4767508939481715,79.3053962900643,United-States
40.76232059783427,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,7654.506050356285,-706.483268543622,66.38730037330483,United-States
79.63932990506754,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,851.9231852337429,-49.80484963740995,54.58667175669646,United-States
66.89151702461858,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,13772.720881625255,-2.452768141614804,58.61581493087479,United-States
78.70870974029594,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,3313.798128601133,2.9310696530125,88.05360193343643,United-States
48.632089291064005,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7169.2542542676265,-212.99376792718257,80.5775183282997,United-States
69.71941361084572,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,-6897.536432310296,324.2255913463009,73.04492210388287,United-States
43.338474293929295,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,13723.35317418755,370.7256315972087,79.83708969900046,United-States
50.06000491096504,Private,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,2407.706197704652,1654.0836893917656,65.91853537149603,United-States
58.47077329607977,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,-19715.638133584373,-68.42372793004452,56.81958016420873,United-States
74.77230022987897,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13134.403711253315,-376.0618860103482,77.04153942925291,United-States
41.85252411384967,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,804.2090379684332,169.081658006301,60.22035474024899,United-States
66.19451766739489,Private,11th,7,Married-spouse-absent,Other-service,Other-relative,White,Male,-2180.939756217582,638.4120267196256,63.81469746781271,El-Salvador
49.71367867764864,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-3747.40458093211,638.7034842693703,59.29294412254842,United-States
65.29599557579856,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,10890.987935425512,-187.44571429818245,64.24386565855346,United-States
99.23124914976272,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-5854.311014887726,894.5871320792284,66.43705616098521,United-States
92.4370567403939,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,-3532.9427712982583,-88.45577867909128,80.35714110766332,United-States
58.1233221377924,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,-3353.867937134169,-361.5467741425576,33.3857013932131,United-States
81.5446017091876,Private,Doctorate,16,Married-civ-spouse,Tech-support,Husband,White,Male,-1411.4771088257557,1470.961696673833,90.81746407510083,Germany
31.16027441520519,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,-3073.127878609888,-386.74691621005627,58.427902084433725,United-States
25.271950335892438,Self-emp-inc,10th,6,Never-married,Craft-repair,Own-child,White,Male,7122.257603881383,202.24326364673,88.24822966443571,United-States
71.55048429894981,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2786.6676232993195,-44.71763112045331,72.84251697547457,United-States
42.279168447061274,Local-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,3695.6998043045473,-201.17141667318285,58.32788432399059,United-States
53.47005114940045,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,5317.138106228874,-291.1425909129192,80.7672215598158,United-States
87.49136588478176,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,72.73785997766174,-390.8613094913081,84.19419618863884,United-States
54.69628008312948,Private,Assoc-acdm,12,Never-married,Craft-repair,Unmarried,White,Female,-6837.4670313095585,-308.8846520633234,56.30504653137092,United-States
45.52880476597961,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,14219.846506375847,486.9783903137114,58.246151791672375,United-States
61.00689683671118,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,11143.12315341038,816.1165518448246,56.308128752705805,United-States
50.939999178690314,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,12786.363989813954,841.941466696473,65.79741928838362,United-States
53.920473336191414,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,8476.584262729133,349.8386486420187,78.5568994935308,United-States
59.391870390177516,Self-emp-not-inc,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,-2664.4483205423016,-142.80286721306427,93.00772245729428,United-States
86.54444853839918,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-16732.11016582271,-216.1280776361534,45.274170422137004,United-States
53.6166620127748,Private,Some-college,10,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,-8393.483190526409,378.6833096554809,60.234461347562906,South
45.3213404204019,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,5510.309427560416,-40.078483818556855,75.75528640760928,United-States
84.52587276269864,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,8.245282716530369,234.89493862788527,59.72951087368168,United-States
43.80204584632108,Private,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,-2362.4556216437004,869.2091645609034,63.29704575809661,Guatemala
86.00969280604185,Private,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,-17831.938484671806,153.4031204840924,56.006259993790835,United-States
84.8614006663768,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,668.7035856429793,1014.3301339316748,59.88194264173911,United-States
81.46343051935568,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-7295.57532927327,-407.88640542962304,84.2797817392423,United-States
62.73580816356093,Federal-gov,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,-4632.029960148003,249.7263873059509,73.4806695722817,United-States
55.73171714263152,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,7102.060676256594,193.88334329133576,75.9643941069866,United-States
61.38398586210847,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-6903.293451634711,-348.2389254503651,70.8224998570927,United-States
44.345886931888494,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-6191.918724018683,397.6960591085011,115.21220105204938,United-States
67.79176104583678,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,2149.600771813643,2679.277231135208,58.40399497749153,United-States
90.52575372275939,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7267.941614526478,982.9253880985817,63.002957603608436,United-States
82.66202649902446,State-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,-2234.6877436837553,234.63315927044218,87.18475539049315,United-States
50.36663082208605,Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,11701.172326439526,-730.8795803048381,45.96207482955573,United-States
65.27901083277149,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,-8762.93132748409,262.0772106638206,71.2589452454948,United-States
79.83468071324893,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,-10070.024114839145,372.7599612366176,70.78162833835353,United-States
77.97553670284536,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,-10705.216031992326,1705.5883507467734,93.50913401574292,United-States
99.66130545662665,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-11546.603030786548,152.68911325415908,70.61556143747461,United-States
53.34498146693381,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,3274.716470628141,1762.8938182204274,39.146102261905156,United-States
73.92158228395866,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,-6520.580483353662,6.98274591866646,81.30794500948113,Germany
78.67721682744664,Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,-9743.126972398824,2389.8528056969353,69.79028073416183,United-States
50.99207684395704,Private,10th,6,Never-married,Other-service,Own-child,White,Female,3597.0264593695915,643.0505150683148,61.56623339833462,United-States
72.38286219587553,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6907.137860210801,-467.968546362203,89.02871156009091,Mexico
54.921251849845994,Private,12th,8,Never-married,Craft-repair,Not-in-family,White,Male,8598.211253763331,-150.75887707086943,61.148165267624954,Mexico
34.98977294305978,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,7289.72102416165,-600.6966922694915,65.9774411803288,United-States
63.89966909325557,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,-6075.7629927925655,830.7315732438233,60.076451370304596,Nicaragua
112.11042005678696,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,2824.144439695027,426.57040942287233,47.28639503320277,United-States
41.739368901144815,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,4469.544022799807,-773.0259294027737,75.42256276386331,United-States
79.60522517116864,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,12251.400075106427,35.87249813784,95.7035107470372,United-States
53.799728924294925,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,1994.3754111453231,-55.57619689061867,83.07165658657712,United-States
47.24951746304512,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,-8561.330209032434,-252.93969565868636,68.16006273081526,United-States
64.99345264532047,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,-3910.745033105775,495.7018715120498,72.26387997128111,United-States
44.81586669709965,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,3537.3353205201997,486.14010091519464,57.842927066380184,United-States
67.4329372812561,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,27025.71700897087,175.38472468201851,47.832267763385644,United-States
33.78227241663505,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,9347.807376980301,-205.20012966891798,50.15847769562112,United-States
48.70213499739147,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5691.680214292325,1775.310547304867,90.06597026773089,United-States
70.19133537488665,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1360.512543198171,81.17885928809942,76.32759540105641,United-States
57.98455693671229,Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,205.87010488798035,-128.1243808478327,69.17594921121815,Italy
110.51043668027012,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,-10021.912470064604,60.39812270781107,60.69795316463026,United-States
42.84616573601357,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,-5460.197359927517,295.95054911981424,61.78336606654226,United-States
45.7392746891268,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,-5216.855977797455,-577.7530838297824,57.742515130897964,United-States
59.513559064717136,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,5050.013703402213,-253.87761530807737,57.94732338979243,United-States
62.10592207467201,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7808.896935782895,48.75568372995674,66.07712780030238,United-States
61.7683085370621,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,6255.956814484197,716.7030927028127,52.51053748139154,United-States
45.96001637461316,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,9580.529823653229,415.9411617795281,66.35569413760938,United-States
65.35740274811343,Local-gov,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,Black,Female,1305.0463260680162,61.332737597631926,62.10750752304555,United-States
67.32942506798875,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,-6558.893513021847,230.88156832949807,54.62639766303243,United-States
75.64214090191848,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,394.4042669018602,20.429825568559664,63.57424546441935,United-States
51.67857281643329,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-4635.417259448893,2399.8059566950615,118.82831050843384,United-States
65.13497667721855,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,5669.33356205347,244.0164887928009,85.11630927398642,United-States
58.05475713361437,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-1909.6145948010162,597.0081414812746,83.44881046215468,United-States
29.935541660962453,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,32.21524125279325,-503.31994779649153,59.10184675615521,United-States
50.89533131329732,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,5935.856834055979,-273.93070791338386,45.368795552025816,United-States
37.16068554929635,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,-4756.576397301961,177.52332842814275,67.40093403928446,United-States
69.82714841687925,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7950.711938281562,268.97851577789305,51.39851661852837,India
79.66330541571935,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-9276.621102637966,1065.4951974576945,60.13906679562115,United-States
74.65866628584794,Private,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,3051.1520395669027,-692.2990383615522,83.27966169262577,United-States
71.43869445338993,Private,9th,5,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,89.09844967203298,49.01371186849341,91.41354963604505,Mexico
56.81515868403664,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,6932.421326089755,30.280408278211894,70.53169886064933,United-States
96.0629770419494,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,-9476.185129505788,162.17939655026433,68.4496027111208,United-States
69.83856405546334,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,-10641.906738616752,786.8445669967434,76.30637571258514,United-States
68.54152981243352,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6356.351147553844,428.8662289343539,60.354189875715846,United-States
70.87602034696485,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,-2146.8676066423327,-607.1963181991822,52.215608769216274,United-States
56.5453848666955,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,89.82056295858285,703.5092715890096,56.10985294993375,United-States
63.88843921610622,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,-4150.340011608092,691.8564246728052,71.97793183938684,United-States
47.98756537677673,Private,Masters,14,Never-married,Sales,Not-in-family,White,Male,7569.388356961991,172.72091720435844,80.32500350033963,United-States
52.20232241279005,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,2996.488693817561,-612.940332061931,49.354521347024736,United-States
68.8566831525342,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2560.120498143992,-0.5041731666781715,60.59583377003729,United-States
82.01985982892283,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-7950.229980342672,258.6261187726373,58.55471389469792,United-States
47.35061291155415,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4504.079400555663,479.10746666679967,63.38649446711507,United-States
68.74391871044038,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,-6628.074452462443,-676.7186276957283,85.86724078344852,United-States
49.722578942309696,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,-4141.425655006612,-258.43920943268876,67.11766077977708,United-States
78.7346122888181,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,-9408.915339588377,521.4914223552174,55.57437577992329,United-States
53.85754854040437,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,-400.1116457295942,690.144634320583,70.5525211601627,United-States
90.60685512509868,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,8699.677998762338,242.66904698089127,86.7354592721796,United-States
19.296230629603357,Private,12th,8,Never-married,Other-service,Own-child,White,Male,2456.013759830535,542.5844440493333,25.058560977312037,United-States
73.23303944810375,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-2526.1980447120486,253.00917876720322,68.98414331207267,United-States
81.45694323278741,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1579.9652165188872,465.12799870319117,95.14688619359006,United-States
67.68344153647,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,1538.7346047078397,123.45008382670514,53.92360220111316,United-States
53.6750251229147,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,1258.9228914367698,263.31315029451633,44.65104348421079,United-States
61.33680435223029,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,2088.1470257053143,2111.4705483168505,90.20933415104166,United-States
81.2318940495917,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,-6984.172537751009,364.479816882548,93.21813495567045,United-States
88.10905223287995,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,8858.529030227226,-460.30087793378493,83.60771710338305,United-States
36.18571203491136,Local-gov,11th,7,Never-married,Prof-specialty,Own-child,White,Female,-12314.706967352722,364.01147110460414,38.91484543236636,Puerto-Rico
57.39604720491748,Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,5056.454971492049,-120.54140632571,66.61302814434289,United-States
66.0497187896976,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,-7451.8620819085445,217.3807437973547,60.758145529700066,United-States
53.73944682581449,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,9542.755287056343,-335.1707954588146,72.29203706606124,United-States
76.17403206175774,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-17456.941960713164,1754.4634843565443,80.39879504964156,United-States
41.23429402925102,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,13245.43149883595,216.53804529672254,64.55261502696538,United-States
58.41791246601231,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-11449.993737506673,377.9279939216346,20.04772259680321,United-States
22.833502849923885,Private,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,-8176.150667601709,519.7264645857421,89.18306992265744,United-States
57.78328935464673,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,2995.3024378745854,-417.5769889205672,37.37204687079715,United-States
66.71355387951523,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,5377.599709676578,-564.2208300063915,79.71950425212358,United-States
47.01437974717207,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-1345.434619725645,-344.5734724929168,89.25240634363337,United-States
52.472148425437254,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,7418.812671368751,-382.29422667915185,65.1235932708613,United-States
83.81874558221034,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-5169.899827532406,717.3229998303156,69.20863553501704,United-States
78.7675832042452,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,97786.77414617411,622.6593265526333,81.49293645501461,United-States
71.63320336232289,Local-gov,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,-1484.7433097787102,-353.4752175304721,63.2203985629118,United-States
69.60460360778004,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-3245.9368982169885,777.2572902509028,81.33433767329439,United-States
22.128463970274257,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,-13648.21030778278,597.7175939150017,48.70965942959274,United-States
52.72645088772989,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8270.701533281737,-617.8851186904338,94.75405125350554,United-States
70.76449553695772,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3012.428912892675,-367.51706820501767,68.73931502237087,United-States
54.37017706749886,Local-gov,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,8801.850065766537,-630.2733885409265,73.3881837704024,United-States
77.97881628425715,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8817.151093651795,2441.6631112152754,77.13138354381124,United-States
53.19143978072555,Private,10th,6,Never-married,Sales,Unmarried,White,Female,-3998.7395182083587,70.10321396904914,82.24701728830595,United-States
44.65949534362112,Private,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,9735.729576647529,69.32112958257866,41.97151500153351,United-States
39.73853554154326,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,2952.314263597766,-783.7713127406768,61.901270847733244,Guatemala
66.4406586193334,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4860.86832939658,-533.3540002153045,64.50472857096737,United-States
68.78660136573382,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,4145.816361494246,171.50130862644681,66.65264348809,United-States
34.03903854476768,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Other,Male,4178.891380620377,322.7435828310325,50.06871903556493,United-States
51.84461955705391,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,14338.175996398468,-780.882332267685,49.5390582031249,United-States
96.08353242134325,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1448.7564775039182,-472.3224644785689,11.538229810519741,United-States
107.2026894482521,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,-6770.646224497055,489.91055072740727,48.53239618902588,United-States
65.71949220030177,State-gov,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,5527.267471054894,-448.6049192365844,91.24577450405434,United-States
73.28736180282289,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,-3455.772206540844,56.68973988935688,59.32064863218745,United-States
70.8818633088061,Federal-gov,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,-52.78485452606833,-488.3675946309421,90.25552817560255,United-States
47.832151473655564,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,3525.364107917411,410.15509629635653,62.125648761455636,United-States
69.89833892676332,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,-5354.725894882094,-779.700717509101,62.652596673696664,United-States
88.34125010157258,Local-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,3323.4907080041444,-64.34825390688988,44.12038113424539,United-States
51.30484285038182,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,4312.867014901367,455.61307297164046,67.31029826532414,United-States
59.91143573610496,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,-3322.3199016126855,317.6499752626218,65.11926115947719,United-States
66.71076133980895,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,8020.831866339584,-131.03838937133867,86.07655360336574,United-States
89.76707553280951,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-6582.946294046954,-229.0224807067909,50.56781251369442,Trinadad&Tobago
34.86497195278714,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Female,-6608.037700158157,-34.455294494295096,43.37322831145257,United-States
40.94048302839099,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,14971.694595194907,-475.7557184926144,55.68737447181427,United-States
106.8752669415349,Private,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,-10637.698369975058,21.054922049998794,66.95105358751928,United-States
51.33115973874553,Private,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,567.4276164221352,28.211041932143537,82.6992608030443,United-States
66.47633421491071,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,14564.988703829826,-111.75521083689526,89.97179009108804,United-States
97.50195002221446,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15577.454511008065,480.6933764879446,94.62107197320933,United-States
71.37918651521659,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,10803.540438872611,-384.3307710607824,48.59141732820878,United-States
62.27861454171901,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,5629.200118358686,-649.1239991996947,95.96868772754814,United-States
72.85458097601749,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,712.8633407382582,-156.60567569838315,55.42867519117154,United-States
77.47784138348867,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-207.11635639581198,114.62593752671043,67.88011824748101,United-States
58.43957599298288,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,-15027.984399734816,18.247502555170634,72.84841708885496,United-States
32.47650497650427,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5686.310437377623,-0.31329272436585853,100.82768962473827,United-States
63.51407287713117,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,2497.1785700087744,-407.6732422503943,69.5694127406699,United-States
59.566357780002406,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,2493.0379090935185,-347.59510089100985,58.62898567056959,United-States
77.02008750133109,Private,Masters,14,Never-married,Handlers-cleaners,Unmarried,White,Male,19143.706946510556,-141.16129591336662,74.37378110807184,United-States
99.80265759334364,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,2860.4172219879974,2282.9011361604353,90.3873294359966,Vietnam
19.95714317224344,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,5462.785951557404,521.5203092671701,68.64104587150763,United-States
54.43435931006904,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,9448.593627919665,173.0723378984095,48.0126922121644,United-States
118.71839519640659,Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,4794.700953023254,-159.63167710068907,75.00532509830909,United-States
96.07099876539894,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,125.24326174493888,520.2368664469398,69.27498142185392,United-States
